year,idx,day_key,image_id,split,image_path,mask_path,x0,y0,x1,y1,valid_ratio,storm_ratio,storm_pixels,positive_patch
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1024,768,1280,1024,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1280,768,1536,1024,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1536,768,1792,1024,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1792,768,2048,1024,0.959716796875,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2048,768,2304,1024,0.9996185302734375,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2304,768,2560,1024,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2560,768,2816,1024,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2816,768,3072,1024,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3072,768,3328,1024,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3328,768,3584,1024,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,0,1024,256,1280,0.9992828369140625,0.06588892791155766,4315,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,256,1024,512,1280,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,512,1024,768,1280,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,768,1024,1024,1280,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1024,1024,1280,1280,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1280,1024,1536,1280,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1536,1024,1792,1280,0.9990081787109375,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1792,1024,2048,1280,0.99920654296875,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2048,1024,2304,1280,0.9998016357421875,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2304,1024,2560,1280,0.999786376953125,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2560,1024,2816,1280,0.9998016357421875,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2816,1024,3072,1280,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3072,1024,3328,1280,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3328,1024,3584,1280,1.0,0.10455322265625,6852,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,0,1280,256,1536,0.999176025390625,0.2284597293912831,14960,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,256,1280,512,1536,0.999847412109375,0.008210481335653023,538,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,512,1280,768,1536,0.999755859375,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,768,1280,1024,1536,0.99932861328125,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1024,1280,1280,1536,0.99981689453125,0.0268146022831329,1757,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1280,1280,1536,1536,1.0,0.1774139404296875,11627,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1536,1280,1792,1536,0.945281982421875,0.009782082324455205,606,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1792,1280,2048,1536,0.8684234619140625,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2048,1280,2304,1536,0.999755859375,0.007188644688644688,471,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2304,1280,2560,1536,0.9992828369140625,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2560,1280,2816,1536,0.9998931884765625,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2816,1280,3072,1536,0.9998779296875,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3072,1280,3328,1536,0.999847412109375,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3328,1280,3584,1536,0.9999542236328125,0.24502159217493477,16057,True
MARS,1,341_F04_day17,341_F04_day17,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\341_F04_day17.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\341_F04_day17_multiclass.png,0,0,256,256,0.932647705078125,0.19824285854520468,12117,True
MARS,1,341_F04_day17,341_F04_day17,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\341_F04_day17.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\341_F04_day17_multiclass.png,256,0,512,256,0.9326629638671875,0.34878850841745335,21319,True
MARS,1,341_F04_day17,341_F04_day17,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\341_F04_day17.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\341_F04_day17_multiclass.png,512,0,768,256,0.9355316162109375,0.2115607313532645,12971,True
