year,idx,day_key,image_id,split,image_path,mask_path,x0,y0,x1,y1,valid_ratio,storm_ratio,storm_pixels,positive_patch
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2944,0,3200,256,0.8747406005859375,0.3117379245381757,17871,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3072,0,3328,256,0.874725341796875,0.08183023409971042,4691,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3200,0,3456,256,0.874969482421875,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3328,0,3584,256,0.874847412109375,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,0,128,256,384,0.998382568359375,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,128,128,384,384,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,256,128,512,384,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,384,128,640,384,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,512,128,768,384,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,640,128,896,384,1.0,0.0628662109375,4120,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,768,128,1024,384,1.0,0.38604736328125,25300,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,896,128,1152,384,1.0,0.71417236328125,46804,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1024,128,1280,384,1.0,0.8079681396484375,52951,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1152,128,1408,384,1.0,0.8719329833984375,57143,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1280,128,1536,384,1.0,0.95489501953125,62580,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1408,128,1664,384,1.0,0.99993896484375,65532,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1536,128,1792,384,1.0,1.0,65536,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1664,128,1920,384,1.0,1.0,65536,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1792,128,2048,384,1.0,1.0,65536,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1920,128,2176,384,1.0,1.0,65536,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2048,128,2304,384,1.0,1.0,65536,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2176,128,2432,384,1.0,1.0,65536,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2304,128,2560,384,1.0,1.0,65536,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2432,128,2688,384,1.0,0.9427642822265625,61785,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2560,128,2816,384,1.0,0.78216552734375,51260,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2688,128,2944,384,1.0,0.6311187744140625,41361,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2816,128,3072,384,1.0,0.49322509765625,32324,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2944,128,3200,384,1.0,0.2730865478515625,17897,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3072,128,3328,384,1.0,0.0715789794921875,4691,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3200,128,3456,384,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3328,128,3584,384,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,0,256,256,512,0.998992919921875,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,128,256,384,512,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,256,256,512,512,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,384,256,640,512,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,512,256,768,512,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,640,256,896,512,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,768,256,1024,512,1.0,0.073394775390625,4810,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,896,256,1152,512,1.0,0.214385986328125,14050,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1024,256,1280,512,1.0,0.3079681396484375,20183,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1152,256,1408,512,1.0,0.3719329833984375,24375,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1280,256,1536,512,1.0,0.4974365234375,32600,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1408,256,1664,512,1.0,0.670379638671875,43934,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1536,256,1792,512,1.0,0.7841644287109375,51391,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1664,256,1920,512,1.0,0.83843994140625,54948,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1792,256,2048,512,1.0,0.907440185546875,59470,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,1920,256,2176,512,1.0,0.8188934326171875,53667,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2048,256,2304,512,1.0,0.70269775390625,46052,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2176,256,2432,512,1.0,0.68798828125,45088,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2304,256,2560,512,1.0,0.615081787109375,40310,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2432,256,2688,512,1.0,0.5157623291015625,33801,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2560,256,2816,512,1.0,0.40118408203125,26292,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2688,256,2944,512,1.0,0.2218475341796875,14539,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2816,256,3072,512,1.0,0.0506591796875,3320,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,2944,256,3200,512,1.0,0.000396728515625,26,True
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3072,256,3328,512,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3200,256,3456,512,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,3328,256,3584,512,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,0,384,256,640,0.9996337890625,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,128,384,384,640,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,256,384,512,640,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,384,384,640,640,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,512,384,768,640,1.0,0.0,0,False
MARS,0,346_F04_day22,346_F04_day22,train,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\images\346_F04_day22.png,C:\Users\nicof\Desktop\proy_olga\Comparacion_de_metodos\MARS\masks_multiclass\346_F04_day22_multiclass.png,640,384,896,640,1.0,0.0,0,False
