year,idx,day_key,split,image_path,mask_path,x0,y0,x1,y1,valid_ratio,storm_ratio_valid,storm_pixels,positive_patch
MY28,12,P01_day14,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day14.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day14_mask_class.png,1670,668,2358,1336,0.9921385426820777,0.07055711876413193,32172,True
MY28,12,P01_day14,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day14.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day14_mask_class.png,2004,668,2692,1336,0.9921929397019914,0.10474653286432337,47764,True
MY28,12,P01_day14,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day14.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day14_mask_class.png,2338,668,3026,1336,0.9991905723436847,0.053045216588416676,24359,True
MY28,12,P01_day14,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day14.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day14_mask_class.png,2672,668,3360,1336,0.9811808069906698,0.017953807089713596,8096,True
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,0,0,688,668,0.9532272663974377,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,334,0,1022,668,0.9044266118924941,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,668,0,1356,668,0.9385966439214594,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,1002,0,1690,668,1.0,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,1336,0,2024,668,0.9999543065032725,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,1670,0,2358,668,0.9999543065032725,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,2004,0,2692,668,1.0,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,2338,0,3026,668,1.0,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,2672,0,3360,668,1.0,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,0,334,688,1002,0.8947591735134383,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,334,334,1022,1002,0.7198205333519009,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,668,334,1356,1002,0.7979237745439354,0.003414114034681072,1252,True
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,1002,334,1690,1002,1.0,0.0027242027572761452,1252,True
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,1336,334,2024,1002,0.9746727475281994,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,1670,334,2358,1002,0.9746727475281994,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,2004,334,2692,1002,1.0,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,2338,334,3026,1002,1.0,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,2672,334,3360,1002,1.0,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,0,668,688,1336,0.9168987606182983,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,334,668,1022,1336,0.6407229146358446,0.0557891233622897,16428,True
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,668,668,1356,1336,0.6964624530009748,0.12828235176501096,41061,True
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,1002,668,1690,1336,1.0,0.06451268973680546,29649,True
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,1336,668,2024,1336,0.9593980643364434,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,1670,668,2358,1336,0.9593980643364434,0.0,0,False
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,2004,668,2692,1336,1.0,0.03671798844172121,16875,True
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,2338,668,3026,1336,1.0,0.061231461495613426,28141,True
MY28,18,P01_day20,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day20.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day20_mask_class.png,2672,668,3360,1336,1.0,0.030701678039270295,14110,True
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,0,0,688,668,1.0,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,334,0,1022,668,1.0,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,668,0,1356,668,1.0,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,1002,0,1690,668,1.0,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,1336,0,2024,668,0.999952130622476,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,1670,0,2358,668,0.999952130622476,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,2004,0,2692,668,0.999952130622476,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,2338,0,3026,668,1.0,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,2672,0,3360,668,1.0,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,0,334,688,1002,0.9939184131736527,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,334,334,1022,1002,0.9948148760618298,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,668,334,1356,1002,0.9878694645592536,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,1002,334,1690,1002,0.9878694645592536,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,1336,334,2024,1002,0.9982984612171006,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,1670,334,2358,1002,0.9742897925080073,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,2004,334,2692,1002,0.9742897925080073,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,2338,334,3026,1002,1.0,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,2672,334,3360,1002,1.0,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,0,668,688,1336,0.9937117044979807,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,334,668,1022,1336,0.9948148760618298,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,668,668,1356,1336,0.9626727649352458,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,1002,668,1690,1336,0.9626727649352458,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,1336,668,2024,1336,0.9983463305946247,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,1670,668,2358,1336,0.9582709580838323,0.0,0,False
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,2004,668,2692,1336,0.9582709580838323,0.037077151537444994,16329,True
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,2338,668,3026,1336,1.0,0.04346757067260827,19977,True
MY28,19,P01_day21,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P01_day21.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P01_day21_mask_class.png,2672,668,3360,1336,1.0,0.014795989416515805,6800,True
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,0,0,688,668,0.9963184096922434,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,334,0,1022,668,0.9967579376131458,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,668,0,1356,668,1.0,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,1002,0,1690,668,0.9996540349533491,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,1336,0,2024,668,0.9984573005152486,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,1670,0,2358,668,0.998033003759922,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,2004,0,2692,668,0.9985029940119761,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,2338,0,3026,668,0.9985029940119761,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,2672,0,3360,668,0.9985029940119761,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,0,334,688,1002,0.9692656837487815,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,334,334,1022,1002,0.9696943322657011,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,668,334,1356,1002,1.0,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,1002,334,1690,1002,1.0,0.0,0,False
MY28,24,P02_day01,train,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\mdgm_rgb\P02_day01.png,C:\Users\nicof\Desktop\proy_olga\Comparación de métodos\MY28\masks_png_all\P02_day01_mask_class.png,1336,334,2024,1002,0.9815528826068792,0.0,0,False
